"Date (UTC)","Request ID","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Client credential type","Application","Application ID ","Resource","Resource ID ","Resource tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","IP address (seen by resource)","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access"
"YYYY-MM-DD2T17:03:10Z","b17ba4be-d486-4e5e-9756-643405f2b900","275e0306-e000-4314-8636-f74ea81c2df4","8336e818-5472-4398-a094-7535d8e2afdf","Hector Farmer","hector.farmer@infotekexpress.onmicrosoft.com","member","none","none","none","vqR7sYbUXk6XVmQ0BfK5AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Hector.Farmer@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","78","Not Applied"
"YYYY-MM-DD2T17:03:09Z","4ebd68e3-4eca-4ce5-adaa-d777ef15d400","9b7b58d7-ccc2-491f-9a30-79410b3dc26c","688ad868-e597-45b5-969d-fad14f45069b","Shawna Walker","shawna.walker@infotekexpress.onmicrosoft.com","member","none","none","none","42i9TspO5Uytqtd37xXUAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Shawna.Walker@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","109","Not Applied"
"YYYY-MM-DD2T17:03:09Z","4fd93563-f9a9-4112-80c7-6574d8e5b400","6fc4fa2d-3827-4dd7-b794-072c816170e3","3eeaab0b-006c-463b-9db3-2fbd2183c7e8","Luther Hardy","luther.hardy@infotekexpress.onmicrosoft.com","member","none","none","none","YzXZT6n5EkGAx2V02OW0AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Luther.Hardy@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","124","Not Applied"
"YYYY-MM-DD2T17:03:08Z","6c5981dd-ee2e-4814-ad13-ab2d2e149700","f4b52266-b11d-4505-97f6-711868c5a05b","9dc64720-0fca-4d9b-bca3-b5069e9a1720","Stanley Lindsey","stanley.lindsey@infotekexpress.onmicrosoft.com","member","none","none","none","3YFZbC7uFEitE6stLhSXAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Stanley.Lindsey@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","123","Not Applied"
"YYYY-MM-DD2T17:03:08Z","06e318d3-970f-4888-8d74-4160ea0c7f00","5a75981e-f957-4706-8926-c0bd330a9291","1d576cf8-a332-4a3f-ae73-b9c43caf264a","Karla Douglas","karla.douglas@infotekexpress.onmicrosoft.com","member","none","none","none","0xjjBg-XiEiNdEFg6gx_AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Karla.Douglas@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","125","Not Applied"
"YYYY-MM-DD2T17:03:07Z","0ee384ad-bec1-45d8-a6b4-36d7c28c9700","3aa9e24b-1848-42bb-a6e2-735c8acb228e","919853b8-83c1-4580-ac93-464c9f1ae0a7","Marc Bennett","marc.bennett@infotekexpress.onmicrosoft.com","member","none","none","none","rYTjDsG-2EWmtDbXwoyXAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Marc.Bennett@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","96","Not Applied"
"YYYY-MM-DD2T17:03:07Z","eb05f8b3-935e-464c-ba2f-d60c26adbd00","f70e9ae0-676b-4e79-a415-b492187f8cb7","66ffcb0a-615f-4597-999f-2ec5876ea9f4","Meghan Pittman","meghan.pittman@infotekexpress.onmicrosoft.com","member","none","none","none","s_gF616TTEa6L9YMJq29AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Meghan.Pittman@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","83","Not Applied"
"YYYY-MM-DD2T17:03:06Z","f3741005-87dc-4477-9a0f-8df72a3f8200","d1015c52-e56c-4a91-ac19-e5dd779d5f04","3d4da48a-dcef-4c09-998c-9c8e6da6a195","Gladys Pope","gladys.pope@infotekexpress.onmicrosoft.com","member","none","none","none","BRB089yHd0SaD433Kj-CAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Gladys.Pope@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","119","Not Applied"
"YYYY-MM-DD2T17:03:06Z","00ba04bb-f37e-44af-8c14-ef134bfe7900","28e12127-10ca-4bff-ab17-c8445f818fe5","e5edccf6-e6a2-420b-858c-273372db22f8","Jackie Patton","jackie.patton@infotekexpress.onmicrosoft.com","member","none","none","none","uwS6AH7zr0SMFO8TS_55AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Jackie.Patton@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","125","Not Applied"
"YYYY-MM-DD2T17:03:05Z","7d69a7f1-3ed6-43d1-b3da-5669f524e800","d2f2c14e-abe9-4e91-ba1e-d87589f972c4","86f60611-b577-414a-9b9c-5cab4522d83e","Edith Gonzales","edith.gonzales@infotekexpress.onmicrosoft.com","member","none","none","none","8adpfdY-0UOz2lZp9SToAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Edith.Gonzales@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","65","Not Applied"
"YYYY-MM-DD2T17:03:05Z","1d886348-ebe2-4c08-be0a-95b74e2d5600","968e428f-8660-4ff6-bc21-f0758e96d325","de800fd3-eb2f-4a86-a4b6-9c137c82bb3d","Alfred Watts","alfred.watts@infotekexpress.onmicrosoft.com","member","none","none","none","SGOIHeLrCEy-CpW3Ti1WAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Alfred.Watts@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","110","Not Applied"
"YYYY-MM-DD2T17:03:04Z","94ba749a-4402-40c4-8bd2-1ae6d7b2be00","22984cc7-0e02-4694-a5d0-066170634794","18a19b5a-f34b-474b-826e-d7d4cd391079","Danny Curry","danny.curry@infotekexpress.onmicrosoft.com","member","none","none","none","mnS6lAJExECL0hrm17K-AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Danny.Curry@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","73","Not Applied"
"YYYY-MM-DD2T17:03:04Z","f6092e54-d1cf-4ba4-af5e-ec3492b97c00","f5930930-2340-47bb-9566-8bf3fb0f14bc","6c2c0685-c75a-49a9-8fc6-91e972b52721","Shelley Dennis","shelley.dennis@infotekexpress.onmicrosoft.com","member","none","none","none","VC4J9s_RpEuvXuw0krl8AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Shelley.Dennis@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","93","Not Applied"
"YYYY-MM-DD2T17:03:03Z","1aeeac4a-44f4-45c1-859e-00b22276a300","418ff5ab-348e-4b0b-8c3d-d1cfc5cfd952","830f06bf-4e0c-4fdd-9bbd-c9cd9cc44842","Sabrina Marshall","sabrina.marshall@infotekexpress.onmicrosoft.com","member","none","none","none","SqzuGvREwUWFngCyInajAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Sabrina.Marshall@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","169","Not Applied"
"YYYY-MM-DD2T17:03:03Z","793b969e-89b2-4095-9a12-415f2e37b400","7e6f149b-fde4-4486-924c-9bf183f02d4b","3049a8d1-e20b-4930-b1c7-276456075d6c","Israel Castro","israel.castro@infotekexpress.onmicrosoft.com","member","none","none","none","npY7ebKJlUCaEkFfLje0AA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Israel.Castro@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","86","Not Applied"
"YYYY-MM-DD2T17:03:02Z","361b4a02-b7f3-405a-a25d-ee1d84548700","79143b67-6b98-44ed-a7ab-cf36058cfbcc","51c2d713-447a-43db-98d2-8c95aa31a978","Jamie Chandler","jamie.chandler@infotekexpress.onmicrosoft.com","member","none","none","none","AkobNvO3WkCiXe4dhFSHAA","none","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Washington, Virginia, US","Failure","50126","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Python Requests 2.27","","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","Jamie.Chandler@infotekexpress.onmicrosoft.com","","8075","false","Azure AD","None","","149","Not Applied"
"YYYY-MM-DD2T17:01:22Z","1893247c-06e2-4f71-ab2a-afc5874f7e00","acd854fa-aefc-4eaa-b11e-297018b54187","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","fCSTGOIGcU-rKq_Fh09-AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","172","Not Applied"
"YYYY-MM-DD2T17:01:16Z","793b969e-89b2-4095-9a12-415fac1cb400","32cb7dfd-5aac-43b8-a6ff-da561c9fae35","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","npY7ebKJlUCaEkFfrBy0AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","129","Not Applied"
"YYYY-MM-DD2T16:31:22Z","bf01d910-7968-469c-aabe-d44d79432201","f99f431b-f25d-4c8b-9f55-c0229b5a381e","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","ENkBv2h5nEaqvtRNeUMiAQ","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","140","Not Applied"
"YYYY-MM-DD2T16:31:15Z","15ae0aef-1d98-41ca-92d8-18ab8075ae00","9613c157-7cf6-4234-805c-9633e3e3b195","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","7wquFZgdykGS2BirgHWuAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","189","Not Applied"
"YYYY-MM-DD2T16:31:11Z","4d715851-6ddf-4bf8-afcd-f5cb53af9400","1593c401-c454-48f9-b99a-3fc9e04b2564","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","UVhxTd9t-EuvzfXLU6-UAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","112","Not Applied"
"YYYY-MM-DD2T16:26:40Z","3bc4dd7b-9a5b-4557-917b-34160df17600","092fdc39-ed0c-48e2-a000-b26057abd252","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","e93EO1uaV0WRezQWDfF2AA","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Success","","Other.","Browser","","Chrome 114.0.0","Windows 10","false","false","","MFA completed in Azure AD","OATH verification code","'+X XXXXXXXX57","Multifactor authentication","daleclydes@infotekexpress.onmicrosoft.com","","11232","false","Azure AD","None","","101","Not Applied"
"YYYY-MM-DD2T16:26:22Z","044a515b-327f-4d06-8b9d-9274dd8fa100","092fdc39-ed0c-48e2-a000-b26057abd252","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","W1FKBH8yBk2LnZJ03Y-hAA","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Chrome 114.0.0","Windows 10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","daleclydes@infotekexpress.onmicrosoft.com","","11232","false","Azure AD","None","","303","Not Applied"
"YYYY-MM-DD2T16:25:15Z","0e9c6233-984a-4f35-95fb-6cc960880a01","a50998f1-56ad-4e35-825b-ff6a5e55607a","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","M2KcDkqYNU-V-2zJYIgKAQ","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Interrupted","50074","Strong Authentication is required.","Browser","","Chrome 114.0.0","Windows 10","false","false","","User needs to perform multi-factor authentication. There could be multiple things requiring multi-factor, e.g. Conditional Access policies, per-user enforcement, requested by client, among others.","OATH verification code","","Multifactor authentication","","","11232","false","Azure AD","None","","109","Not Applied"
"YYYY-MM-DD2T16:16:36Z","7cc71a21-7bd5-4814-ab3b-e5dfdd452101","a50998f1-56ad-4e35-825b-ff6a5e55607a","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","IRrHfNV7FEirO-Xf3UUhAQ","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Failure","500121","Authentication failed during strong authentication request.","Browser","","Chrome 114.0.0","Windows 10","false","false","","The user didn't complete the MFA prompt. They may have decided not to authenticate, timed out while doing other work, or has an issue with their authentication setup.","OATH verification code","","Multifactor authentication","","","11232","false","Azure AD","None","","166","Not Applied"
"YYYY-MM-DD2T16:16:27Z","6c1e9059-b75e-4be0-9e15-89a76c47ae00","a50998f1-56ad-4e35-825b-ff6a5e55607a","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","WZAebF634EueFYmnbEeuAA","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Interrupted","50074","Strong Authentication is required.","Browser","","Chrome 114.0.0","Windows 10","false","false","","User needs to perform multi-factor authentication. There could be multiple things requiring multi-factor, e.g. Conditional Access policies, per-user enforcement, requested by client, among others.","","","Multifactor authentication","","","11232","false","Azure AD","None","","121","Not Applied"
"YYYY-MM-DD2T16:15:53Z","6c1e9059-b75e-4be0-9e15-89a78b25ae00","a50998f1-56ad-4e35-825b-ff6a5e55607a","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","WZAebF634EueFYmniyWuAA","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Interrupted","50074","Strong Authentication is required.","Browser","","Chrome 114.0.0","Windows 10","false","false","","User needs to perform multi-factor authentication. There could be multiple things requiring multi-factor, e.g. Conditional Access policies, per-user enforcement, requested by client, among others.","OATH verification code","","Multifactor authentication","daleclydes@infotekexpress.onmicrosoft.com","","11232","false","Azure AD","None","","171","Not Applied"
"YYYY-MM-DD2T16:15:31Z","7cc71a21-7bd5-4814-ab3b-e5dff1352101","a50998f1-56ad-4e35-825b-ff6a5e55607a","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","IRrHfNV7FEirO-Xf8TUhAQ","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Chrome 114.0.0","Windows 10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","daleclydes@infotekexpress.onmicrosoft.com","","11232","false","Azure AD","None","","134","Not Applied"
"YYYY-MM-DD2T16:15:04Z","7cc71a21-7bd5-4814-ab3b-e5df9b2f2101","a50998f1-56ad-4e35-825b-ff6a5e55607a","18a1d0fe-8ec1-4f22-998f-a6eb19f2a4d3","Dale Clydes","daleclydes@infotekexpress.onmicrosoft.com","member","none","none","none","IRrHfNV7FEirO-Xfmy8hAQ","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","20.25.46.88","Rapid City, South Dakota, US","Failure","50126","Error validating credentials due to invalid username or password.","Browser","","Chrome 114.0.0","Windows 10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Single-factor authentication","daleclydes@infotekexpress.onmicrosoft.com","","11232","false","Azure AD","None","","174","Not Applied"
